"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","filiere.sports.gouv.fr/185.194.82.139","443","INFO","HTTP","",""
"pre_128cipher","filiere.sports.gouv.fr/185.194.82.139","443","INFO","No 128 cipher limit bug","",""
"SSLv2","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","",""
"SSLv3","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","",""
"TLS1","filiere.sports.gouv.fr/185.194.82.139","443","INFO","not offered","",""
"TLS1_1","filiere.sports.gouv.fr/185.194.82.139","443","INFO","not offered","",""
"TLS1_2","filiere.sports.gouv.fr/185.194.82.139","443","OK","offered","",""
"TLS1_3","filiere.sports.gouv.fr/185.194.82.139","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","filiere.sports.gouv.fr/185.194.82.139","443","INFO","not offered","",""
"cipherlist_NULL","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","","CWE-327"
"cipherlist_LOW","filiere.sports.gouv.fr/185.194.82.139","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","filiere.sports.gouv.fr/185.194.82.139","443","INFO","not offered","","CWE-310"
"cipherlist_OBSOLETED","filiere.sports.gouv.fr/185.194.82.139","443","LOW","offered","","CWE-310"
"cipherlist_STRONG_NOFS","filiere.sports.gouv.fr/185.194.82.139","443","OK","offered","",""
"cipherlist_STRONG_FS","filiere.sports.gouv.fr/185.194.82.139","443","OK","offered","",""
"cipher_order-tls1_2","filiere.sports.gouv.fr/185.194.82.139","443","OK","server","",""
"cipherorder_TLSv1_2","filiere.sports.gouv.fr/185.194.82.139","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"cipher_order","filiere.sports.gouv.fr/185.194.82.139","443","OK","server","",""
