"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","HTTP","",""
"pre_128cipher","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","No 128 cipher limit bug","",""
"SSLv2","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","",""
"SSLv3","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","",""
"TLS1","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","",""
"TLS1_1","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","",""
"TLS1_2","preventionete.sports.gouv.fr/185.194.82.147","443","OK","offered","",""
"TLS1_3","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","",""
"cipherlist_NULL","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","","CWE-327"
"cipherlist_LOW","preventionete.sports.gouv.fr/185.194.82.147","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","","CWE-310"
"cipherlist_GOOD","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not offered","",""
"cipherlist_STRONG","preventionete.sports.gouv.fr/185.194.82.147","443","OK","offered","",""
"cipherorder_TLSv1_2","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","ECDHE-RSA-AES256-GCM-SHA384","",""
"cipher_order","preventionete.sports.gouv.fr/185.194.82.147","443","OK","server","",""
"protocol_negotiated","preventionete.sports.gouv.fr/185.194.82.147","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","preventionete.sports.gouv.fr/185.194.82.147","443","OK","ECDHE-RSA-AES256-GCM-SHA384, 256 bit ECDH (P-256)","",""
"FS","preventionete.sports.gouv.fr/185.194.82.147","443","OK","offered","",""
"FS_ciphers","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","preventionete.sports.gouv.fr/185.194.82.147","443","OK","prime256v1 secp384r1","",""
"TLS_extensions","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'extended master secret/#23'","",""
"TLS_session_ticket","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","no -- no lifetime advertised","",""
"SSL_sessionID_support","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","yes","",""
"sessionresumption_ticket","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","not supported","",""
"sessionresumption_ID","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","supported","",""
"TLS_timestamp","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","random","",""
"cert_compression","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","N/A","",""
"clientAuth","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","none","",""
"cert_numbers","preventionete.sports.gouv.fr/185.194.82.147","443","INFO","1","",""
"cert_signatureAlgorithm","preventionete.sports.gouv.fr/185.194.82.147","443","OK","SHA256 with RSA","",""
